Latin	occur	Inter	Moist	Al	Ca	Fe	K	P	Zn	N	Moist^2	Al^2	Ca^2	Fe^2	K^2	P^2	Zn^2	N^2
Talisia nervosa (Sapindaceae)	26	0.250808643885546	0.71600518039028	-0.359960364640046	-0.446679710044862	-0.204809452992663	0.0681781905973102	-1.14436900696002	0.204277821288066	0.082336197125875	-0.665750859643692	-0.203008348534269	-0.138611567690247	0.161338879062274	0.0818974713939904	-0.310872932220163	-0.172371937293752	-0.00548489436234105
Talisia croatii (Sapindaceae)	14	-1.01737877080214	1.54719415183915	0.108596969992773	0.426831965557517	-0.256921329223452	0.110580711906245	1.07582078246351	0.186075406878807	0.0773206464278495	-0.91932539593082	-0.223179835322744	0.0435993417532866	-0.13796058370693	0.0361614261364054	-0.208258506657083	-0.105256369059393	-0.0352096296363836
Tapirira guianensis (Anacardiaceae)	25	-0.0962061677790845	1.7859122667004	-0.0678332975934182	-0.747232420320427	-0.171577393477975	-0.274806986818128	-0.927240278790853	0.111745064495182	0.00557696070557549	-0.44537448624373	-0.19291569082589	-0.148162152471708	-0.219002956086451	-0.0331213539854987	-0.100529166526154	-0.196876765213437	0.000856264087658707
Terminalia amazonia (Combretaceae)	44	0.878828161727812	-0.639217857190484	-0.313368864708982	-0.680782045548596	0.23237310507447	0.206054591248805	-1.2018294891639	0.160205014817149	-0.00366843295730079	0.144325191180136	-0.0844041638185666	-0.0490079882765213	0.0217852376727786	-0.00857756455254114	-0.429142500333332	0.0283527198348611	0.0231839355610165
Terminalia oblonga (Combretaceae)	12	-1.84662342041617	-1.11648701667228	-0.299015546695063	-0.107154309645384	0.0294508830285636	0.473838158554673	0.353770074167239	0.115718897720015	0.0899688232465239	-0.636224353695502	-0.0360233427934989	-0.248277958618247	-0.0714514815474628	0.086032404552281	0.0591539561187902	-0.152607754976421	-0.019534232381446
Ternstroemia tepezapote (Pentaphylacaceae)	6	-2.24210211773592	0.388050101269143	0.164567875102643	-1.00224355293468	0.0171763029689994	0.173284636685094	-0.281583228974606	0.0811426718983818	0.103087568341966	-0.748478248748521	-0.246987664014239	0.0793829610720877	0.0515740820821033	-0.0397020493293554	-0.32687480379126	-0.05908928474644	-0.0190739088686674
Tetragastris panamensis (Burseraceae)	33	1.08541982333573	1.79501815727728	-0.538918605266395	-0.577148446599474	-0.13159295144888	0.195139543967457	-0.500008844597743	0.127545583704941	0.0269086780328193	-0.598793632849403	-0.155496628190263	-0.026824977221878	-0.128851168769945	0.0246534653957095	-0.558540644621353	-0.182090257188902	0.00924008296686027
Tetrathylacium johansenii (Salicaceae)	20	-0.927296704989857	-0.893214433028298	-0.416154480404685	-0.255398574749582	-0.343743510855935	0.25825589783157	1.34822885464373	0.146478079516772	0.0857921325586154	-0.536865877981275	-0.214697972971081	-0.131515411494602	-0.0667232271269133	0.0681021186202318	-0.191201091736892	-0.234051679584828	-0.0250938198191621
Tetrorchidium gorgonae (Euphorbiaceae)	5	-3.48518450773915	1.88943214770527	0.347103682261372	-0.52981394352877	0.207643779964799	-0.0562727412991569	-1.15783369938861	0.095541952140734	0.0337757199883086	-0.57528124337965	-0.136708490857957	-0.151150806872854	-0.075841859325925	-0.00755707814884603	-0.190629762283932	-0.0998810697966015	-0.0159973213079284
Theobroma bernoullii (Malvaceae)	4	-3.02056748226708	2.17471633244612	0.138320403857877	-0.183950064817011	-0.0507133024796489	-0.0698318157338987	-0.316066003281835	0.182726459598891	0.0383043701760072	-0.447599417613681	-0.195464963120999	-0.162087820103375	-0.151169909891565	-0.0128659657916314	-0.373758116239529	-0.168793410655835	-0.0183923177433926
Theobroma simiarum (Malvaceae)	4	-3.69547909586865	2.11951248017934	-0.0420360051753337	-0.405527449595245	-0.161059612381882	-0.0403166072226395	-0.656270070706077	0.129102239108642	0.0453190639897834	-0.16149895530273	-0.236868297538331	-0.132671800385984	-0.180929153009548	-0.00145007248758934	-0.350082492920934	-0.159188192577728	-0.028165581883393
Thevetia ahouai (Apocynaceae)	15	-0.802934711073804	-0.191260573721655	0.177123636286278	-0.347796780779394	-0.300469237549993	0.455066035268331	0.328687316832394	0.168920329892628	0.0812725475450117	-0.526615042084164	-0.227337741079865	-0.129082701736244	-0.0167895219514847	0.0799880138047443	-0.20512762325263	-0.130855606883488	-0.0301025673318474
Tocoyena pittieri (Rubiaceae)	12	-0.816382375375107	1.29827400256675	0.19588360002722	-0.0802208962672482	-0.352892688371138	0.0133956096988745	-0.130537907306489	0.0678908301638361	0.0342139432385727	-0.932502963655876	-0.193561943899088	-0.0975675906290503	0.0266950133652345	-0.016646050846473	-0.263231824259719	-0.182003569398298	-0.0235929236139542
Tovomita longifolia (Clusiaceae)	20	-1.22683084649868	2.13921014820448	-0.302214096925428	-0.718074451641198	-0.175300698417426	0.0113551532761807	-1.74408985637158	0.15627765614944	0.0125395980121564	-0.242031304366907	-0.219598985003963	-0.123141463270798	-0.0471452336547273	-0.0275613644526063	-0.206399564739946	-0.244108078320643	-0.00661155411733744
Tovomita stylosa (Clusiaceae)	28	0.510586351109795	1.14781238932504	-0.285556036629756	-0.721727069048451	-0.21344317167299	-0.423876410897773	-1.12446335155105	0.0213226033196106	-0.0479274886428043	-1.0967171445045	-0.0967100514004054	-0.162214592594387	-0.0529861350059543	-0.021655605051347	-0.0299209683772761	-0.108826611103534	0.0118329723897833
Tovomita weddelliana (Clusiaceae)	4	-4.08653587553006	1.58504735566911	-0.0294840653432437	-0.618626319086442	-0.00110117332469631	-0.0190906165499768	-1.11837651110056	0.0787654149144247	0.0334164057184565	-0.539515176839374	-0.227171969672608	-0.0972390784783174	0.157468386824249	0.0434875255320456	-0.0122871456653727	-0.0465016535991639	-0.0192863518455169
Trattinnickia aspera (Burseraceae)	22	0.48071626030007	1.18345603765837	-0.420473496818099	-0.663940367004988	-0.208044261046946	-0.00608084736054692	-0.969654731674454	0.0490935896063646	0.0588032898231986	-0.79183023255188	-0.219415947679075	-0.35142864026361	-0.0994962867361084	-0.0356897405589446	-0.381718687173224	-0.238374767510408	-0.00790082061952985
Trema micrantha (Cannabaceae)	9	-1.4821473905743	-0.473938620214384	-0.189482031267873	-0.154971982680133	0.10774652803574	0.231261913747598	0.301657525218907	0.0629487801186411	0.111198980607593	-0.712028348221204	-0.195742016202627	-0.00358738219330821	0.0346401437455748	-0.0911716819843188	-0.189722223685567	-0.169408232352216	-0.0164548204569763
Trichilia hirta (Meliaceae)	10	-2.67525028142973	-1.35108717280499	-0.307916699968413	-0.00198054893271569	0.122324914951507	0.44143366349715	0.604688857750946	0.213493711240767	0.0134621008411308	-0.449254851461232	-0.117224077823297	0.0900608854924823	-0.0450820674022123	0.120959614928505	-0.26225187466682	0.0912733840576649	-0.0337008284342383
Trichilia pallida (Meliaceae)	11	-1.700807462429	-0.771824213186118	0.142690158604491	-0.518160732136518	-0.0568564510644059	0.728903427624468	0.441559389784854	0.249157745568237	0.031930455718657	-0.589335085961548	-0.198445084636239	-0.187051435234673	-0.120902771057774	0.139556840024394	0.000781680949939298	-0.124988245020988	-0.0202780124602654
Trichilia pleeana (Meliaceae)	16	-2.19179234918515	-0.903018212883961	0.257641396115522	0.360539469677608	-0.180699344776387	0.148301959124353	1.9205233287278	0.226587349253217	0.0417927144898693	-0.278600109978624	-0.0425097929786676	-0.123474322253918	-0.149822571692923	0.0101413482308842	-0.0102212547611642	-0.0916962511821123	-0.0364631996539884
Trichilia quadrijuga (Meliaceae)	3	-3.9424143835974	2.05986006007484	-0.00351715804086248	0.0361998409926334	-0.155822381086577	0.197873888973879	-1.03634859930668	0.1717962840919	0.0402098843352988	-0.438123926884739	-0.221293036108178	-0.205134335815701	-0.116645511951464	-0.0406623754251296	-0.135278875421528	-0.134471480561677	-0.0237530917458078
Trichilia martiana (Meliaceae)	3	-3.47610831388835	-0.630115120959705	0.0426632292882091	0.496687488817946	-0.257751855651348	-0.13635394746758	1.04424748368449	0.0996757009492692	0.0668124005948697	-0.653839392593995	-0.2510945138184	-0.00554791555019252	-0.0696652016549859	-0.0806614667104899	-0.0418836438474332	-0.159696997944248	-0.0211082406271958
Trichilia tuberculata (Meliaceae)	47	2.28173891463253	0.516060018063787	0.00726949147918602	-0.446753186904882	-0.356827491324039	0.360068378825651	0.792854563963842	-0.0400566791079441	0.0338420688433847	-0.623447633281289	-0.172212445306199	-0.291656721430208	-0.12607154016099	0.0831927060662542	-0.320625356288824	-0.24566679573098	-0.0462207867444237
Trichospermum galeottii (Malvaceae)	19	-0.104249575434756	-0.916774057866497	0.145704807405613	-0.202286223643662	0.0139388252525727	0.057496728942403	-1.08481731808772	0.186153022721076	0.0158908829112738	-0.682861979233854	-0.234399980275419	-0.102633596945867	-0.105980150693254	-0.0823182012532505	-0.433229522117872	-0.174944806739612	0.0080745019850355
Triplaris cumingiana (Polygonaceae)	30	-0.634074980305027	-1.51157441684968	-0.0196344794267141	0.412435157019965	-0.23864920613299	0.517708608581195	1.77637368896545	0.203862234390181	0.06402491525828	-0.458211490743196	-0.129128139110658	-0.0131439679739818	-0.0757809816573912	0.0845319064380363	-0.0669252499875019	-0.158565073898811	-0.031969409211061
Triumfetta bogotensis (Malvaceae)	3	-3.35489110908332	-0.915286684096497	0.220253379908732	0.209094823708517	-0.0506264049884807	0.237368932632789	0.816150450166912	0.16737112461621	0.0573339159978479	-0.6182410326475	-0.265007761823186	-0.104346105199626	-0.0543933685583178	0.0211626786981965	-0.121152504031839	-0.138899521099715	-0.020412812548018
Trophis racemosa (Moraceae)	28	-0.0724057969008922	0.149060872737859	-0.138841958897226	0.0807103426251096	-0.24025162990353	0.583989144819909	1.12968338114611	0.144851371965297	0.0740883680766178	-0.577350881161795	-0.0971143581836596	-0.112394143655679	-0.0769435127344456	0.139038632784136	-0.135340603560681	-0.182072721391082	-0.0375368997212988
Turnera panamensis (Turneraceae)	4	-2.78362180628204	-1.3770757089693	0.124733981351268	0.452414785201139	-0.12728950679757	-0.197449467730736	-0.667423186866879	0.189414615956577	0.0644400436783428	-0.553436056788611	-0.219419966112887	-0.14713238225017	-0.0961329016166114	-0.0149779442798125	-0.314237852201644	0.0184427676375652	-0.0230963460426026
Turpinia occidentalis (Tapisciaceae)	16	-0.431049010809681	-0.203270865919606	0.02818055899625	-0.219173509251088	-0.253257528246952	0.405675340313946	-0.503554742310992	0.218366604793264	0.0984328975026794	-0.755554408762849	-0.180986849050955	-0.21351069270988	-0.0121510842658904	0.139335751138654	-0.288670639493471	-0.159085488635763	-0.0168484904014969
Unonopsis panamensis (Annonaceae)	8	-2.23996374936205	2.1732542799306	0.47291596406498	-0.362401493575356	-0.056105181567864	-0.36061014451969	-0.58221595675576	0.142544632598433	-0.00748415307931988	-0.82753872387421	-0.150984284836689	-0.191276882629298	-0.0967981700856185	0.00675326356526058	-0.221188783217512	-0.126624072162187	0.0169144462307501
Unonopsis pittieri (Annonaceae)	9	-0.970311722247343	0.642804109155617	-0.275038067047811	-0.0815291871426786	-0.180961119836331	0.216755797474656	-0.197710785429038	0.215465498163363	0.0641622800995792	-0.978486026707039	-0.114478527162595	-0.231919241453839	-0.117473621075893	0.0168682334181251	-0.483889744866157	-0.136790953414006	-0.0246642567524794
Urera baccifera (Urticaceae)	3	-3.22608865194861	-0.0478496055134565	0.130214778342561	-0.0324319892278258	-0.18357381519032	0.266981542156018	1.03184356257802	0.178691574508756	0.0779803372923371	-0.665710999372067	-0.240471481196412	-0.145749311071223	-0.0507854010287263	-0.00688122453441402	-0.00133899271584932	-0.131352278814764	-0.0156101995593574
Urera caracasana (Urticaceae)	3	-3.57219589573933	-0.706985075784498	-0.0508190756103447	0.0438409029989911	-0.0714288933966054	0.193442185037995	1.11798412551034	0.158613302105281	0.0620850694965073	-0.590250004045459	-0.200085121491422	-0.136295632101398	-0.0801100057935779	-0.0266955367716387	0.0205174169363097	-0.128931365472567	-0.0148301427508146
Vantanea depleta (Humiriaceae)	13	-1.78794314532356	-0.0155649574091846	-0.0895844715221923	-0.79477142515894	-0.226352072434174	0.00749803481790613	-1.68894471248053	0.0218909039119893	0.0726887212156249	-0.0846242208016676	-0.107345719834521	-0.0997784215412349	-0.0873578024057185	-0.0637409830587221	-0.321334263746422	-0.113716739696031	-0.0168197045570532
Vatairea erythrocarpa (Fabaceae-papilionoideae)	21	-0.196310332212709	-0.834318995410145	-0.695413428045476	-0.612192701126514	-0.452011027669814	0.0924405415180566	-0.962114817335145	0.0491605892678138	0.0300244259289422	-0.141500763805642	-0.194592986454732	-0.207937556250902	-0.0590051566475113	-0.0983434043268546	-0.318520509950354	-0.234391559896194	-0.00783241812477576
Vernonanthura patens (Asteraceae)	3	-2.60868122803918	0.420438733970552	0.0837345067540225	-0.464827110275812	0.0850384171759165	0.0926532135905391	-0.259965254486126	0.16335960879833	0.0717591300675684	-0.757081122104811	-0.247177280219466	0.0112446949529647	0.0347996304349673	-0.0208081441472279	-0.415905216564447	-0.0981034299849389	-0.0247244000681964
Virola elongata (Myristicaceae)	15	-1.66359012805401	2.06001307313024	0.344837953360186	-0.639444075541979	-0.276437781302365	-0.205852651334432	-1.0975713517119	0.180485661924541	0.0115560438684875	-0.50214189721395	-0.233661685928543	-0.0864901308009021	-0.185104478715465	-0.0473615716603336	-0.141212988953457	-0.132370378274929	0.0116147145374162
Virola koschnyi (Myristicaceae)	6	-3.22400659868134	2.19335283884715	-0.0597267948109847	-0.157881687792878	-0.131920443612976	0.0531873328754797	-1.58337288376114	0.216428785664689	0.0423433199607804	-0.646734110203062	-0.257520255129013	-0.191046198010544	-0.105791088622167	-0.0278081232801493	-0.145454803277892	-0.115385002779791	-0.0297408901158884
Virola macrocarpa (Myristicaceae)	6	-3.87195340065666	2.58844831283885	0.0583967932050546	-0.0244993965018913	-0.0810422594991582	0.237214244534375	-1.21041903718483	0.133526068911859	0.0439962185782299	-0.212279157611012	-0.218134473752594	-0.240999221419597	-0.165695746023574	-0.060675360155295	-0.191854532618529	-0.138630719733482	-0.0202488312309137
Virola sebifera (Myristicaceae)	56	2.55281483364881	0.493523118324357	-0.0529131996247693	-0.672755825917967	-0.487800252114735	0.57186354113305	-0.757601066114269	0.107329222751092	-0.00494419831099464	-0.230511102046509	-0.0232844854626411	-0.300528574449752	-0.189003895959329	0.161823181371058	-0.218245211943376	-0.240478335820171	-0.00064618478658139
Virola multiflora (Myristicaceae)	26	0.281409142960652	1.17203311950991	-0.526229451380748	-0.507052146098489	0.0763752680925893	-0.119461931529233	-1.5827623607187	0.130767108113673	0.0514560510162841	-0.805748753587672	-0.118488629179202	-0.155053052111139	-0.137491177596951	0.0327480686809626	-0.169042851734343	-0.144380263208481	-0.0286916774764586
Virola surinamensis (Myristicaceae)	25	0.995095190872172	2.05756448109288	0.196551207968299	-0.372699616187177	-0.0350296091565355	0.141710954840189	0.0464383051556247	0.0990544799216968	0.0138205832438726	-1.07516009921848	-0.189104528593058	-0.290867584262632	-0.168994244760278	-0.0231478549921455	-0.532149334593795	-0.146734141252775	0.0165256173365435
Vismia baccifera (Clusiaceae)	10	-1.08886569965937	0.646251552971285	-0.0185820452179576	-0.69372236897395	0.014854098812535	-0.109092094696808	-0.334055750692381	0.162608014454396	0.0649403146603321	-0.719370663059522	-0.240294256701778	-0.074461663869481	-0.0665567628745197	-0.0158649072783469	-0.473495559189352	0.0190953949928363	-0.022290759243724
Vismia billbergiana (Clusiaceae)	7	-1.9572929854847	-0.601075008240685	0.160963389058098	-0.204112504583598	-0.105514141044365	0.329725931525607	-0.316739329029483	0.218181628135698	0.0715015247605507	-0.662055136527083	-0.222314753051186	-0.219610924066279	-0.104578586772924	0.123390521294636	-0.10855759343384	0.0396816035246713	-0.0201856415079838
Vismia macrophylla (Clusiaceae)	11	-1.75649090979252	0.804021244192789	0.18784416326576	-0.57299367933234	0.250469695423844	0.0295304415936266	-1.03539730552922	0.106749642245659	0.0692996210899921	-0.589295839753056	-0.236133334052114	-0.064356944630613	0.221979783018781	0.0385507164773832	-0.321115866735717	-0.0785513062609831	-0.0173492340219442
Vitex cooperi (Lamiaceae)	8	-2.29475954751651	-1.1286317000485	0.17704054590972	0.415897584686133	-0.28159463142076	0.0300509387089826	1.15071912269504	0.136822141297234	0.0379485278145085	-0.59454000410695	-0.282552627516863	-0.108304365947626	0.0138332399958867	-0.0644651752210084	-0.249405692023057	-0.161847981210694	-0.0305318496434672
Vochysia ferruginea (Vochysiaceae)	34	0.718826088996583	-0.360272580839182	0.163982683108879	-0.907128664959524	-0.151622557092588	-0.0240383195805798	-0.561752421512758	0.0629987718863623	0.0590452798508695	-0.378367053273243	-0.190653293333797	-0.170679332852977	0.0619307076652927	-0.0451358233666873	-0.342345584864366	0.0192084683114597	-0.0317472721456874
